Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-2;23;c409f6e3-342e-4f01-9d7e-23f67d810855
Наурский РЭС;Калиновская;Ф-4;4;c40b491d-d7e3-4392-86fa-3193b5a64717
Шалинский РЭС;Шали;Ф-5;5-77;c4143db6-4d3d-4f61-a378-327f46483eab
Наурский РЭС;Николаевская;Ф-2;5;c420c393-2ce2-47a6-b428-fb738b8b5fe2
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-4;8;c423391d-a2a1-4aed-ae97-795deec94ba8
Урус-Мартановский РЭС;Урус-Мартан;Ф-9;3;c4303439-4e40-47db-b646-d0950db5571d
Гудермесский РЭС;Ойсунгур;Ф-5;59;c435015e-dc55-4a63-b1dc-5513391df5cf
Урус-Мартановский РЭС;Урус-Мартан;Ф-1;8;c43d99f6-4244-42fa-85c9-040e836bb38d
Гудермесский РЭС;Гудермес-Сити;Ф-24;129;c4415f6d-1293-471e-b8da-9d954bd05b72
Наурский РЭС;Калиновская;Ф-2;14;c44fb135-0877-4fe3-bead-69f27e4c1920
Гудермесские ГЭС;Гудермес-Город;Ф-3;8;c45835f8-4a35-488b-80a8-098c786a6229
Наурский РЭС;Капустино;Ф-1;1;c45c7a26-a6e4-4cdb-8282-a02ee7f29361
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-8;17;c46539e6-fe8c-43f0-9820-d4a34036358b
Урус-Мартановский РЭС;Горец;Ф-8;25;c46d132c-1de4-4591-8343-2a7debf86d03
Шалинский РЭС;АКХП;Ф-1;7;c46d85b5-08fb-465b-9ce4-42da8e21f2ec
Гудермесский РЭС;Гудермес-Сити;Ф-23;33;c4740dfe-874e-402e-87ea-9dc4e708fb38
Гудермесские ГЭС;Гудермес-Город;Ф-7;5;c4776689-b2a9-4f76-892f-779f24e59efd
Урус-Мартановский РЭС;Красноармейская;Ф-16;44;c489a160-0160-47a5-a7bf-ff16afbe42f0
Грозненский РЭС;№84;Ф-3;5;c48acb05-81cc-453f-ae34-5beec1a47a3e
Надтеречный РЭС;Знаменская;Ф-6;9;c4a588ad-6229-4d72-8b2b-eab748797923
Шалинский РЭС;Цемзавод;Ф-2;07;c4a8c2a2-08d6-40a4-9fa6-56a160db61a7
Гудермесские ГЭС;Гудермес-Город;Ф-24;77;c4b6e303-716e-4451-9c09-82243bbec4bf
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;25;c4f43ae1-c4f3-40ed-8de8-027238f1d5b3
Гудермесские ГЭС;Гудермес-Город;Ф-18;9;c4fe483d-d722-4df5-b7a6-9e89df312f42
Гудермесский РЭС;Ойсунгур;Ф-1;16;c4ffeb32-fe86-4dbd-9815-c37b82320b43
Урус-Мартановский РЭС;Красноармейская;Ф-16;49;c517f7ac-7752-4224-bdf9-dcc91a3e0e38
Шалинский РЭС;Шали;Ф-5;42;c520381c-6a9b-4212-91de-f962014b018e
Урус-Мартановский РЭС;Октябрьская;Ф-3;15;c5374075-df5c-4019-9b96-13038436e5f3
Грозненские ГЭС;Консервная;Ф-17;10;c544b66c-b1d8-4ed3-8979-c467d412d239
Аргунские ГЭС;Бердыкель;Ф-5;2;c5565b9f-8516-439c-882e-1350e4f4cdee
Грозненские ГЭС;Южная;Ф-12;КТП-632;c56482d6-c270-4a43-9e9c-3b505443d2a0
Урус-Мартановский РЭС;Горец;Ф-3;38;c57552dd-4d97-4a90-8e8f-85221e4402d5
Урус-Мартановский РЭС;Горец;Ф-13;36;c5770ca7-67aa-4e8d-bbf0-f52f5504ceb5
Шалинский РЭС;Цемзавод;Ф-2;28;c5816c88-2415-40de-aa02-83aa8ee9bccf
Аргунские ГЭС;АКХП;Ф-3;101;c587093a-cbe0-446f-8825-3936d60e2cee
Наурский РЭС;Фрунзе;Ф-4;3;c59031f1-c08e-4feb-97f1-79cb55cfe654
Урус-Мартановский РЭС;Алхазурово;Ф-4;8;c593ab5b-5917-465d-9a08-47c8bf415b2f
Шалинский РЭС;Цемзавод;Ф-3;3-67;c5956027-0a5b-4d53-a234-bfdcdba54f2d
Урус-Мартановский РЭС;Красноармейская;Ф-16;28;c59fdd48-d136-4560-b9f7-ef474b86b0f6
Грозненские ГЭС;Черноречье-35;Ф-15;219;c5a2109c-e736-47d3-b3b8-2c9be3905f75
Грозненский РЭС;Толстой Юрт;Ф-2;40;c5a9d703-cff4-4f7f-82b1-114e445f2d21
Гудермесский РЭС;Гудермес-Сити;Ф-23;15;c5a9ee84-1435-4aef-9d75-bfc4e3278c3a
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-1;4;c5c67af6-4226-4710-b7d6-08befc472097
Веденский РЭС;Ведено;Ф-6;25;c5db0951-58e7-4042-b354-1fab3e550567
Урус-Мартановский РЭС;Горец;Ф-3;2;c5e10822-14b6-42ee-b089-2500d2561444
Гудермесский РЭС;Энгель-Юрт;Ф-2;95;c5e27a40-cf80-43ea-92a1-bd3cbc414c4a
Наурский РЭС;Майская;Ф-4;9;c5e479c7-d909-4212-b6c7-38a150230fbe
Шалинский РЭС;Сержень-Юрт;Ф-1;6;c5fd79f0-88e2-4602-8a1c-b64a274f96a1
Урус-Мартановский РЭС;Горец;Ф-19;7;c60a2a30-ecd8-4951-855f-aa72d70ae7a8
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-3;4;c61eaccd-dc72-4fd9-8959-82ef9349c915
Грозненские ГЭС;Восточная;Ф-9;656;c6291790-177f-487b-9baf-2b4764791cdb
Ачхой-Мартановский РЭС;Самашки;Ф-2;17;c62bd648-3b4a-4304-a6ec-951efa063423
Ачхой-Мартановский РЭС;Ассиновская;Ф-8;1;c62f1fa0-28b0-4be9-9c28-bce08c1b9eaa
Шалинский РЭС;Шали;Ф-5;69;c6307944-9f7c-4ee6-bfba-5df2b3a852e0
Шелковской РЭС;Степная;Ф-3;19;c6551e56-af76-40a7-94c5-fc09221fc6fa
Грозненские ГЭС;Южная;Ф-6;КТП-111;c662e293-6d8a-48bc-968e-671cd355ec11
Гудермесские ГЭС;Гудермес-Город;Ф-18;53;c66f42e8-a4ae-4a44-9f92-c367ea8daa98
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;51;c673ce63-1d0a-4dac-94b4-b57b6b654175
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;38;c6802054-9fe7-4002-bb78-13879fdd3efc
Ножай-Юртовский РЭС;Беной;Ф-6;12;c687f36c-e492-4bd8-a9e8-c5f9db4b05f7
Гудермесские ГЭС;Гудермес-Город;Ф-4;1;c69f3b65-580a-4268-a655-65b0c22302cf
Ножай-Юртовский РЭС;Саясан;Ф-2;8;c6ae0ae6-25fa-42bf-8ce3-b56a88e613d9
Грозненский РЭС;Калаус;Ф-5;4;c6bf1008-c42a-447d-ac25-cf6444396aae
Аргунские ГЭС;Бердыкель;Ф-6;9;c6bf6984-c462-4a65-9981-a6bd27ac75c2
Шалинский РЭС;Гойт-Корт;Ф-9;1;c6cb138e-f8f4-4cc0-a2a3-2ce1dfa6fc70
Гудермесские ГЭС;Гудермес-Город;Ф-17;18;c6d90bf2-887f-48e2-9e2e-23aec69491ac
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;20;c6defc71-830c-4b4b-805c-008485a6a67a
Наурский РЭС;Корнеево;Ф-4;4;c6ed5a86-dc71-4c79-8af9-ff5f1438429e
Итум-Калинский РЭС;Итум-Кале;Ф-2;16;c6f35ff2-52a1-4edc-9689-91b062de57b8
Наурский РЭС;Фрунзе;Ф-4;5;c6f99781-6443-4e12-90e1-13ad0e388d6d
Урус-Мартановский РЭС;Урус-Мартан;Ф-6;5;c6fdd4fd-c581-448c-bb1c-f988e7a492ad
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-2;ТП-12;c70a05ab-f7d8-4a15-b089-745077e1e356
Курчалоевский РЭС;Бачи-Юрт;Ф-1;4;c71682eb-bf3b-4ed8-8f30-09ba8af27e88
Грозненские ГЭС;Восточная;Ф-4;345;c71caf3d-6a60-4617-b9c1-77c80506b283
Аргунские ГЭС;Аргунская ТЭЦ;Ф-16;190;c71d242b-7a39-4be7-a804-b79d9fbb17ac
Шалинский РЭС;Шали;Ф-1;11;c74d13f3-c71d-49cf-9e09-2e5d7f0d1a93
Наурский РЭС;Степная;Ф-6;4;c769f7f7-6620-4329-9b47-60b49f85b878
Ачхой-Мартановский РЭС;Серноводская;Ф-3;ТП-18;c7819dde-bb6a-4aa6-aadd-3ec2d008fc42
Веденский РЭС;Махкеты;Ф-2;8а;c789ede6-e187-4e82-b7e3-2a61c893854f
Гудермесский РЭС;Ойсунгур;Ф-19;24;c78ed67f-5704-4972-b2a7-c4309eb989aa
Веденский РЭС;Ведено;Ф-1;6;c79098a5-c185-4322-8613-461884599057
Наурский РЭС;Наурская;Ф-1;10;c79d1cd0-2fa8-4b6f-ad2b-da3748665731
Гудермесский РЭС;Гудермес-Сити;Ф-23;49;c7c04a09-fc63-40d7-ad89-6d9b82d628db
Грозненские ГЭС;ГРП-110;Ф-16;268;c7ca4bb4-16e2-411e-adf1-7097612f877e
Гудермесские ГЭС;Гудермес-Город;Ф-7;38;c7cfb424-873e-49e1-90c4-ebff20457d62
Грозненский РЭС;Толстой Юрт;Ф-5;3;c7d36b2a-48d1-4edf-9614-4a3d6429393b
Шалинский РЭС;Шали;Ф-4;60;c7d7fcee-9f58-49a0-8164-c5d9c5cc05ea
Наурский РЭС;Корнеево;Ф-2;1;c7e267e2-5363-46f8-b37a-3b766be8915a
Грозненские ГЭС;Консервная;Ф-19;91;c7ec941a-34ce-445c-b99e-4b25d9be3e25
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;23;c7fa2f9a-22c4-4692-bd44-a9140fb51c29
Грозненские ГЭС;Октябрьская;Ф-4;4;c80d60ae-8de2-42dc-8da9-52b199d259e4
Курчалоевский РЭС;Бачи-Юрт;Ф-3;38;c828fadb-fc86-4018-9c20-a2b77ec180c1
Грозненские ГЭС;Электроприбор;Ф-2;497;c851abc8-b205-4206-9877-8201a8f740d4
Аргунские ГЭС;Бердыкель;Ф-6;16;c8531248-21ac-40ba-8a35-1bcc8d4ebc55
Гудермесский РЭС;Энгель-Юрт;Ф-1;34;c85b62b3-7b40-49ab-b751-ecacc0273ad6
Наурский РЭС;Николаевская;Ф-4;7;c85ee53c-3a98-4ae7-a4dc-bcf1f62f93c6
Грозненские ГЭС;Тепличная;Ф-2;50;c8650efa-f6d7-411d-9c9e-c3907b5e8000
Шелковской РЭС;Шелковская-110;Ф-2;28;c8653d27-bb6c-4982-8973-dda4e1049961
Шелковской РЭС;Червленная;Ф-7;1;c86ba557-d9e0-41f1-9b70-b8565b98805b
Грозненские ГЭС;Холодильник;Ф-16;286;c86c16ae-68e5-4b8b-abfb-128750fca3f4
Урус-Мартановский РЭС;Горец;Ф-18;24;c8867ea0-6495-4b0b-baf7-6157d83f1511
Ачхой-Мартановский РЭС;Красноармейская;Ф-1;6;c89ceef7-5a66-4d01-a113-83e9174329b2
Шалинский РЭС;Шали;Ф-11;51;c8dae851-2bc8-466a-a25e-9ba2b0d62be0
Грозненские ГЭС;Южная;Ф-22;639;c8e5c810-a4e5-4e6c-ba94-7a5dc56ad9d4
Шалинский РЭС;Шали;Ф-5;13;c8e63174-8fc7-4344-b542-dac7ad1368ba
Урус-Мартановский РЭС;Урус-Мартан;Ф-6;2;c8ed0337-bdae-456d-b288-0b594e35b40e
Урус-Мартановский РЭС;Горец;Ф-2;33;c8f7df72-2635-4d32-941d-d46a54883bca
Наурский РЭС;Капустино;Ф-4;1;c91a3660-a27a-41ab-95ee-b38a48e3e350
Грозненские ГЭС;Консервная;Ф-16;98;c91a7b1a-c6cb-4913-8b97-2f460d0ced05
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;5;c91e1e7c-0d43-440a-8e1a-96ba94ac14a3
Гудермесские ГЭС;Гудермес-Город;Ф-18;81;c9322c46-486a-4256-af98-37d57d94fa88
Надтеречный РЭС;Надтеречная;Ф-2;35;c935ecdf-d790-47f6-b5a6-d52475102f7b
Урус-Мартановский РЭС;Горец;Ф-8;6;c938d7d2-5992-4d38-bcb9-c3b03e5a3248
Веденский РЭС;Ведено;Ф-1;12;c93f64e9-1922-4695-8919-c835442a5484
Шалинский РЭС;Шали;Ф-2;69;c94782c1-bb83-4807-8990-88d83c47e373
Гудермесский РЭС;Ойсунгур;Ф-14;94;c9598479-7962-4e84-93d3-33e061e5ab4a
Наурский РЭС;Степная;Ф-2;10;c96f4041-4dd0-4271-aea2-f33a99945584
Веденский РЭС;Ведено;Ф-6;32;c976350f-bbe2-4a95-a754-246f9db88e78
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;13;c9788d05-56aa-4a36-b08b-a45a103e9342
Гудермесские ГЭС;Гудермес-Город;Ф-14;52;c984e194-034f-4686-9d69-602efd66cfcc
Грозненский РЭС;№84;Ф-3;18;c98beb5a-3182-4e42-b01c-de509ce1c771
Гудермесские ГЭС;Гудермес-Город;Ф-22;86;c994fc09-b5b0-4941-9df1-f1306fc1c407
Ачхой-Мартановский РЭС;Самашки;Ф-7;3;c99bee21-143b-487e-b258-f2f2f8731ae6
Шалинский РЭС;Цемзавод;Ф-3;47;c9a63541-12c2-4936-ab9b-16f02322afa4
Грозненские ГЭС;Восточная;Ф-3;307;c9d820de-b313-4e05-92e7-993838ee0299
Урус-Мартановский РЭС;Горец;Ф-9;21;c9ee5292-5ec0-4871-9083-2c0b13f39cef
Грозненские ГЭС;Перепривязать;Ф-6;22;ca0da763-7a57-49a6-b705-070a46a38fb0
Наурский РЭС;Капустино;Ф-2;4;ca0fc80e-3963-4532-9a1b-e47e3118e89e
Курчалоевский РЭС;Бачи-Юрт;Ф-4;15;ca10a150-c8d2-4c92-af4e-6baa7a17101b
Шалинский РЭС;Шали;Ф-9;37;ca2f46e3-231c-4bee-8484-29f24ee36387
Наурский РЭС;Кирово;Ф-3;10;ca30a900-42a1-4f13-91e4-1756116a78d6
Гудермесский РЭС;Ойсунгур;Ф-14;52;ca37d3db-daae-433e-b94f-adf78e92ea55
Гудермесский РЭС;Ойсунгур;Ф-4;5;ca3d2679-1b18-4b4d-83de-6435a65fdc55
Грозненские ГЭС;Северная;Ф-33;38;ca5bc10e-ff3c-4005-83d9-d62b085fa278
Грозненский РЭС;Петропавловская;Ф-5;3;ca69344f-9503-431d-924b-6ab9d93f5151
Курчалоевский РЭС;Бачи-Юрт;Ф-5;12;ca7dd2ea-9182-4a60-89b6-43b6e992162b
Курчалоевский РЭС;Бачи-Юрт;Ф-2;37;ca93a38a-6ba0-460f-9277-c171a61b66df
Урус-Мартановский РЭС;Горец;Ф-8;28;ca996fbf-4069-4f6d-a62f-36b8e08b8717
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;3;ca9ea054-692d-4082-87da-2bab0792d9a9
Курчалоевский РЭС;Бачи-Юрт;Ф-4;11;caabc2d5-fa8a-4455-8e2d-b393c0e99532
Веденский РЭС;Махкеты;Ф-2;34;cab51986-d96e-4caf-9db7-e6ca8e867d79
Шалинский РЭС;Шали;Ф-9;17;cabd39cd-533b-47af-9c1b-891cd703c11c
Аргунские ГЭС;Бердыкель;Ф-6;3;cac1a4b1-daad-41f5-897f-f4485757d05a
Шалинский РЭС;Шали;Ф-9;11;cac2584f-3566-4af0-9698-02b210434b87
Гудермесский РЭС;Гудермес-Сити;Ф-24;44;cad9ee10-d889-4346-9119-df18382a97e4
Аргунские ГЭС;АКХП;Ф-7;110;cafb390a-e110-4b4d-8566-ae605ca588c8
Наурский РЭС;Корнеево;Ф-1;4;cb265c09-60df-4252-9b86-8ee6ca5232a5
Наурский РЭС;Наурская;Ф-1;26;cb31f7b4-c318-4dc1-978f-a4ffcdf224ca
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-3;41;cb4200ef-ffe5-4374-9a44-74afc5eca4ae
Аргунские ГЭС;Аргунская ТЭЦ;Ф-17;121;cb49477c-d0e2-4189-b594-fb462fdf5504
Курчалоевский РЭС;Курчалой-110;Ф-5;40;cb5de700-4e42-41e3-96b6-7b9e98774ff2
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;22;cb6edebf-347e-48e8-9050-8242b0aeadfc
Шалинский РЭС;Шали;Ф-2;2;cb6fb752-1d5d-4d17-b79a-a4c4fd1ccd81
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-2;32;cb79bfdd-691f-4efc-8a88-f51bb84bceb7
Гудермесские ГЭС;Гудермес-Город;Ф-18;52;cb924d0f-8284-496a-96dc-7778c4232ddd
Шалинский РЭС;Шали;Ф-11;82;cb9e2f31-af2f-440d-a350-52d48d1886fa
Урус-Мартановский РЭС;Алхазурово;Ф-7;7;cbaa3d24-9357-433a-8d28-0f30a598bcf5
Шелковской РЭС;Червленная;Ф-6;9;cbc32e5f-17d7-48ce-9728-5b27c690d6a8
Грозненские ГЭС;Восточная;Ф-6;767;cbd60d84-0d0b-42b7-9aec-e6b6504984ee
Гудермесские ГЭС;Гудермес-Город;Ф-14;33;cbe51724-c31e-40f7-8138-a469036fc137
Урус-Мартановский РЭС;Горец;Ф-19;17;cbea58ce-a5ff-42e3-9923-015a25c889ce
Шелковской РЭС;Старогладовская;Ф-4;6;cc0d2eb6-5299-4ff9-acf7-b672346e40f9
Шелковской РЭС;Старогладовская;Ф-5;13;cc0da994-2f26-43f2-93ef-79c73a1808eb
Грозненские ГЭС;Восточная;Ф-12;182;cc1140a5-8667-4edb-93bc-46a03b411ff1
Грозненские ГЭС;Южная;Ф-19;17;cc1b5ac8-3715-4ce9-af35-ffa6ff13260f
Грозненские ГЭС;Холодильник;Ф-15;308;cc229d57-e907-4e8c-90de-860cb41c2417
Гудермесский РЭС;Гудермес-Город;Ф-16;24;cc3f0b73-d25d-444e-a70a-8c4233d8f6ea
Урус-Мартановский РЭС;Горец;Ф-9;19;cc54c4b3-507e-4fca-ab4a-da9583ac2175
Урус-Мартановский РЭС;Предгорная;Ф-3;15;cc63d7c9-87b9-4594-89e8-f83c30c35111
Грозненский РЭС;Петропавловская;Ф-2;8;cc6abc20-37f3-49e2-826f-b14757a63b3e
Урус-Мартановский РЭС;Урус-Мартан;Ф-9;4;cc6d220c-871a-439b-a1b4-b12adccfbf6b
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-3;11;cc705122-a7cf-487c-97d7-61e2d1c09833
Шалинский РЭС;Цемзавод;Ф-4;16;cc791a0d-5ce1-4f15-a5b4-2d621bdd467f
Гудермесский РЭС;Гудермес-Сити;Ф-24;128;cc833483-f8f4-426b-a789-faf0f6179c2f
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;39;cc834fb4-f1bc-4aec-929f-99e42b710c4a
Шалинский РЭС;Шали;Ф-9;9;cc91410e-006f-4447-a5e7-827eccd798c2
Грозненский РЭС;Горячеисточенская;ф-6;16;cc959e5b-843c-4d19-9ddf-2dd18773f8ae
Урус-Мартановский РЭС;Красноармейская;Ф-11;12;cc9f68aa-0964-4b01-b492-0fb005aaaed0
Шелковской РЭС;Каргалиновская;Ф-4;10;ccaa3395-2220-44d9-9e56-bdcb85da4d25
Наурский РЭС;Наурская;Ф-4;6;ccad696b-53f6-4a79-ad9e-ecce130d4768
Гудермесский РЭС;Ойсунгур;Ф-1;11;ccb89dbe-30da-4757-8b9a-18c9d5093812
Веденский РЭС;Махкеты;Ф-2;12;ccbd7bee-e0ef-477c-8c21-cd0e11bc9177
Курчалоевский РЭС;Бачи-Юрт;Ф-3;31;ccc9ed7d-d021-4c63-955d-62aae3aa548c
Грозненские ГЭС;Холодильник;Ф-6;301;cccca4c1-ddca-4853-8215-39f330e22694
Шелковской РЭС;Червленная;Ф-4;15;ccd615c3-7fd1-4644-b462-b4c2629ef410
Шелковской РЭС;Ново-Щедринская;Ф-2;7;ccdeaf61-ac5e-4ff8-9952-1efc659a4b0c
Ачхой-Мартановский РЭС;Ассиновская;Ф-4;5;ccdf0f04-c52d-43bf-97f2-1c15da2f18d9
Наурский РЭС;Майская;Ф-3;21;cceefb5a-e144-4df1-b24f-e9ee9b06bba1
Веденский РЭС;Ведено;Ф-4;4;ccfe12ba-5155-40c4-873a-897b5c6768bd
Курчалоевский РЭС;Бачи-Юрт;Ф-3;43;cd0b4230-ffda-4377-a587-a4c2a5991252
Наурский РЭС;Капустино;Ф-5;8;cd11b2cc-c5b6-4d6e-b9e3-ec712311fe93
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-4;10;cd11c173-a898-44bd-9595-aa176e61cbd1
Шалинский РЭС;Шали;Ф-2;9;cd21a740-a71c-4bb7-a584-aa9b06fce4a6
Аргунские ГЭС;АКХП;Ф-7;205;cd3183ac-5dd5-4724-9f2d-d8382267f6c2
Гудермесский РЭС;Ойсунгур;Ф-5;9;cd32c83e-9c6b-47a8-be31-a51f0cedb079
Гудермесский РЭС;Энгель-Юрт;Ф-3;25;cd366cf9-6e85-41e4-94f2-ce907fda6b99
Шалинский РЭС;Гойт-Корт;Ф-9;12;cd3bbe6d-f39b-4c89-a7e8-193fdbeb0b7e
Урус-Мартановский РЭС;Алхазурово;Ф-7;12;cd4410c0-0e52-49c3-a11c-8167666270e9
Аргунские ГЭС;АКХП;Ф-7;118;cd489bb4-7d96-46d3-a12c-14dec2af623c
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;19;cd5bf5d1-261a-403e-9533-3ffbb7d44f8d
Гудермесские ГЭС;Гудермес-Город;Ф-4;20;cd5d1547-7f7d-40b2-8f3a-8358150a72e9
Шалинский РЭС;Шали;Ф-5;04;cd61f20a-2b59-48ea-81d1-a9d37ef16187
Грозненский РЭС;Озеро;Ф-6;9;cd69cd8b-1437-439a-a905-1a641bf1e366
Гудермесский РЭС;Ойсунгур;Ф-6;51;cd7157c8-c461-40a1-9dfc-989e565313e7
Наурский РЭС;Николаевская;Ф-1;5;cd75c589-342e-415f-9279-3b1b4f8c7493
Ножай-Юртовский РЭС;Беной;Ф-9;2;cd83a39b-b54f-4f3f-9e7c-274d733b2f4f
Урус-Мартановский РЭС;Урус-Мартан;Ф-2;4;cd856698-195d-47a7-8cea-54b1d7941bfa
Курчалоевский РЭС;Бачи-Юрт;Ф-3;1;cd8623c4-560b-45c7-a78f-648d6558e6a7
Грозненские ГЭС;Октябрьская;Ф-2;16;cd8655d0-9031-444d-b6ef-d009acce6262
Гудермесский РЭС;Гудермес-Сити;Ф-23;54;cd91c624-9440-40df-a2b9-5b8244ac9cc4
Урус-Мартановский РЭС;Урус-Мартан;Ф-8;12;cda804b5-63ea-487b-80ee-3453e68b1198
Грозненские ГЭС;Южная;Ф-1;579;cdb0d556-90bd-4543-aee1-323985d7178f
Гудермесский РЭС;Ойсунгур;Ф-19;18;cdb634d7-6794-40bc-96ec-e98160e6d860
Грозненские ГЭС;Тепличная;Ф-6;11-83;cdbb7c9b-bfb6-48d3-8de0-297abd69e0e6
Гудермесские ГЭС;Гудермес-Город;Ф-18;38 А;cdc98c4e-ce42-4d81-83b1-41fd9f9f97e7
Наурский РЭС;Наурская;Ф-4;39;cdd42bba-2960-46ed-9c3d-22acd73d0d10
Наурский РЭС;Постная;Ф-1;15;cdddaaec-803b-4fc6-b5a3-ddfda4930f36
Шалинский РЭС;Цемзавод;Ф-3;6;cdeb9ed1-5f2a-4bef-8a0f-ded57aa7c8b1
Надтеречный РЭС;Надтеречная;Ф-2;23;ce0750db-feea-4b03-865c-bf085dd8fcbd
Грозненские ГЭС;Южная;Ф-5;КТП-744;ce15b354-c61b-4a12-8154-6f477d06ac04
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-4;2;ce23242b-cbe1-4359-bdde-b0b9205e015e
Грозненские ГЭС;Холодильник;Ф-35;960;ce346cac-d026-406d-84f4-24533603ee25
Урус-Мартановский РЭС;Красноармейская;Ф-11;11;ce42328e-e164-4f35-b702-eb5c96c6bee3
Гудермесские ГЭС;Гудермес-Город;Ф-24;51;ce4b9396-23c0-4a26-ac8d-dc3ea0cdeb4d
Итум-Калинский РЭС;Итум-Кале;Ф-4;21;ce4cb388-ee23-4bc7-a23d-da4e128ede69
Шатойский РЭС;Шатой;Ф-3;33;ce6020b2-69bd-42c3-b118-79150c7b3c10
Грозненские ГЭС;Северная;Ф-32;113;ce65d031-c219-47d0-bd16-b0e972e9834e
Итум-Калинский РЭС;Итум-Кале;Ф-4;37;ce6b5e98-ae4b-4de3-830d-da87b8d53346
Грозненские ГЭС;Южная;Ф-6;369;ce75fc3b-24b8-485c-b07f-c711da32cdcf
Гудермесские ГЭС;Гудермес-Город;Ф-4;6;ce831ccf-1f38-43a6-9690-9d99ce0b974d
Грозненские ГЭС;Черноречье-35;Ф-15;280;ce8364a0-e62f-4ecd-98ce-c382b7673c33
Урус-Мартановский РЭС;Горец;Ф-19;55;ce846a0b-3eb3-4807-b346-240866b56250
Гудермесский РЭС;Ойсунгур;Ф-1;15;ce8d9357-6fca-43e6-8e4f-e2e88362f9bd
Грозненские ГЭС;Восточная;Ф-6;211;ce933f36-a9f8-4f92-abb2-d8018e048334
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-4;16;ce971665-4130-4aab-9292-e361decfef35
Шалинский РЭС;Шали;Ф-3;54;cea6de20-a53f-476c-b9d6-084281f13c4d
Урус-Мартановский РЭС;Горец;Ф-19;73;ceaa2e43-b57b-493a-9d16-b4280c20d740
Надтеречный РЭС;Знаменская;Ф-5;31;cebe4c49-43e6-42a5-afb5-e06f2db68681
Шалинский РЭС;Шали;Ф-2;76;cec2937f-0993-45f9-a522-d6157ea26af0
Грозненские ГЭС;Восточная;Ф-22;КТП-150;ced182c8-26ed-4355-93d7-0247eeaad539
Шалинский РЭС;Шали;Ф-4;87;cee8b826-dcb5-4e4e-b6f0-38532da42375
Наурский РЭС;Капустино;Ф-5;13;cef3341e-6ca8-48f7-b690-2f13cf725132
Наурский РЭС;Майская;Ф-3;6;cefb44b2-a49c-46ba-9d6b-8497d6f5a4c3
Шалинский РЭС;Шали;Ф-2;33;cefbaed1-151d-4ba3-b9f0-9893979804ed
Урус-Мартановский РЭС;Горец;Ф-20;13;cf0f7d9c-f7d0-458a-be7e-bfe34d22ad0a
Надтеречный РЭС;Надтеречная;Ф-5;52;cf1026eb-aef8-44cf-bc53-92c0f9e7a157
Грозненские ГЭС;Октябрьская;Ф-2;22;cf32b30d-c15c-42f8-a361-1f43890dcd70
Надтеречный РЭС;Знаменская;Ф-8;9;cf6ca5de-620c-45ba-a99d-31752e9b78ac
Гудермесские ГЭС;Гудермес-Город;Ф-14;28;cf755ea5-b4ac-4f62-9c83-eec95c57763c
Надтеречный РЭС;Надтеречная;Ф-5;5;cf7c6d40-f1f0-40dd-aefa-0bba89d612d2
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;40;cf7c70f8-ea30-4e0f-9f5b-8ab3b81cfff4
Урус-Мартановский РЭС;Красноармейская;Ф-11;46;cf7e320d-102a-4e9d-aa5d-1ccec53c4d55
Гудермесский РЭС;Ойсунгур;Ф-5;39;cf8d234e-f4d4-41b3-a4e2-7be6bb823e4e
Гудермесские ГЭС;Гудермес-Город;Ф-24;90;cf912c74-1173-4ed5-9ae5-1a560033ed9a
Надтеречный РЭС;Братская;Ф-3;4;cf99bd4b-0c76-4aaa-8d4b-9895111e4d65
Гудермесский РЭС;Энгель-Юрт;Ф-2;24;cf9c6c15-b029-452f-b52b-056c73e41c3a
Ачхой-Мартановский РЭС;Самашки;Ф-2;16;cfb288fa-473e-4738-bb3c-19cd667b153d
Шалинский РЭС;Шали;Ф-9;27;cfcb68b2-5e10-40c1-9715-9a0affcc05a1
Урус-Мартановский РЭС;Горец;Ф-19;63;cfd3e0b0-9ee5-45b7-b72d-52bf95fe5ca0
